Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
14.07,-0.000465301,-0.003397041,-0.001526532,-0.003766296
14.08,-0.000335399,-0.002839662,-0.001359721,-0.003325939
14.09,-0.000173217,-0.002130968,-0.001217572,-0.002854056
14.1,-1.55E-05,-0.001350272,-0.001086807,-0.002370344
14.11,0.000115951,-0.000583278,-0.00094847,-0.001897109
14.12,0.000211177,9.51E-05,-0.000789132,-0.001457593
14.13,0.000269194,0.00063334,-0.000606536,-0.001072637
14.14,0.00029632,0.00100652,-0.000409019,-0.000758118
14.15,0.000304158,0.00121193,-0.000211483,-0.000523964
14.16,0.000305058,0.001263043,-3.10E-05,-0.00037404
14.17,0.000306784,0.001185728,0.000116778,-0.000305707
14.18,0.000310258,0.001015904,0.000219404,-0.00030884
14.19,0.000311432,0.000795725,0.000269877,-0.000365438
14.2,0.000304999,0.000566904,0.000268185,-0.000451125
14.21,0.000287256,0.00036346,0.000222102,-0.000538612
14.22,0.000256697,0.000208077,0.000145992,-0.000602029
14.23,0.000212931,0.000113168,5.75E-05,-0.00062077
14.24,0.000156142,8.36E-05,-2.71E-05,-0.000582012
14.25,8.81E-05,0.000117885,-9.63E-05,-0.00048207
14.26,1.35E-05,0.000208384,-0.000144131,-0.000326921
14.27,-5.95E-05,0.000340377,-0.000168421,-0.000131497
14.28,-0.000120331,0.000492716,-0.000168988,8.28E-05
14.29,-0.000159394,0.000641058,-0.000147303,0.000292299
14.3,-0.000171441,0.000763325,-0.000106811,0.000474958
14.31,-0.00015746,0.000844106,-5.30E-05,0.000614351
14.32,-0.000123386,0.000875451,7.37E-06,0.000701118
14.33,-7.69E-05,0.000854799,6.86E-05,0.000732759
14.34,-2.46E-05,0.000783146,0.000126985,0.000712402
14.35,2.83E-05,0.000665649,0.000180569,0.000647696
14.36,7.74E-05,0.000513565,0.000227309,0.000550218
14.37,0.000117578,0.000344653,0.000263237,0.00043487
14.38,0.000143287,0.000180494,0.000282576,0.000318283
14.39,0.000149548,4.17E-05,0.000280057,0.000215997
14.4,0.000133963,-5.66E-05,0.000253944,0.000139404
14.41,9.83E-05,-0.00010734,0.000207732,9.40E-05
14.42,4.86E-05,-0.000111697,0.000149276,7.96E-05
14.43,-7.49E-06,-7.74E-05,8.79E-05,9.19E-05
14.44,-6.28E-05,-1.61E-05,3.13E-05,0.000124848
14.45,-0.000112117,5.85E-05,-1.59E-05,0.000170987
14.46,-0.000151984,0.000132613,-5.18E-05,0.000222215
14.47,-0.000179062,0.000193074,-7.57E-05,0.000269464
14.48,-0.00018995,0.000228934,-8.65E-05,0.000303399
14.49,-0.000182111,0.000233325,-8.34E-05,0.000316067
14.5,-0.000155472,0.000204931,-6.64E-05,0.000302966
14.51,-0.000113441,0.000148147,-3.78E-05,0.000264536
14.52,-6.25E-05,7.19E-05,-1.62E-06,0.000206232
14.53,-1.06E-05,-1.26E-05,3.69E-05,0.000137099
14.54,3.52E-05,-9.42E-05,7.25E-05,6.75E-05
14.55,6.94E-05,-0.000163352,0.00010088,6.77E-06
14.56,8.91E-05,-0.000212745,0.00011901,-3.82E-05
14.57,9.37E-05,-0.000237198,0.000124829,-6.38E-05
14.58,8.40E-05,-0.000234523,0.000117282,-6.95E-05
14.59,6.22E-05,-0.000206128,9.64E-05,-5.76E-05
14.6,3.14E-05,-0.00015706,6.37E-05,-3.23E-05
14.61,-4.31E-06,-9.52E-05,2.20E-05,4.93E-07
14.62,-4.08E-05,-3.01E-05,-2.45E-05,3.46E-05
14.63,-7.38E-05,2.90E-05,-7.03E-05,6.43E-05
14.64,-9.96E-05,7.36E-05,-0.000109672,8.46E-05
14.65,-0.00011515,9.74E-05,-0.000137128,9.25E-05
14.66,-0.000118617,9.76E-05,-0.000148477,8.62E-05
14.67,-0.000109354,7.48E-05,-0.000141985,6.65E-05
14.68,-8.84E-05,3.39E-05,-0.000118958,3.57E-05
14.69,-5.87E-05,-1.72E-05,-8.35E-05,-1.64E-06
14.7,-2.44E-05,-6.95E-05,-4.14E-05,-4.02E-05
14.71,9.65E-06,-0.000114715,9.58E-07,-7.46E-05
14.72,3.86E-05,-0.000146648,3.82E-05,-0.000100707
14.73,5.84E-05,-0.000161531,6.62E-05,-0.000115908
14.74,6.57E-05,-0.000158063,8.22E-05,-0.000119262
14.75,5.92E-05,-0.000137224,8.47E-05,-0.000111166
14.76,3.91E-05,-0.000101979,7.37E-05,-9.32E-05
14.77,8.51E-06,-5.70E-05,5.12E-05,-6.81E-05
14.78,-2.78E-05,-8.03E-06,2.09E-05,-3.95E-05
14.79,-6.37E-05,3.85E-05,-1.20E-05,-1.14E-05
14.8,-9.32E-05,7.67E-05,-4.16E-05,1.22E-05
14.81,-0.000111808,0.000101825,-6.24E-05,2.85E-05
14.82,-0.000116607,0.000111412,-7.06E-05,3.60E-05
14.83,-0.000106808,0.000105291,-6.42E-05,3.43E-05
14.84,-8.33E-05,8.56E-05,-4.37E-05,2.44E-05
14.85,-4.86E-05,5.62E-05,-1.14E-05,8.28E-06
14.86,-6.74E-06,2.18E-05,2.87E-05,-1.17E-05
14.87,3.70E-05,-1.26E-05,7.11E-05,-3.25E-05
14.88,7.67E-05,-4.23E-05,0.00010979,-5.16E-05
14.89,0.000106946,-6.36E-05,0.000139072,-6.63E-05
14.9,0.000123362,-7.40E-05,0.000154758,-7.49E-05
14.91,0.000123768,-7.33E-05,0.000154982,-7.63E-05
14.92,0.000108538,-6.27E-05,0.000140371,-7.07E-05
14.93,8.04E-05,-4.53E-05,0.000113615,-5.93E-05
14.94,4.39E-05,-2.43E-05,7.87E-05,-4.39E-05
14.95,4.15E-06,-3.19E-06,4.03E-05,-2.67E-05
14.96,-3.35E-05,1.53E-05,3.03E-06,-1.03E-05
14.97,-6.42E-05,2.91E-05,-2.89E-05,3.39E-06
14.98,-8.45E-05,3.68E-05,-5.21E-05,1.26E-05
14.99,-9.20E-05,3.79E-05,-6.42E-05,1.65E-05
15,-8.67E-05,3.27E-05,-6.44E-05,1.50E-05
15.01,-7.01E-05,2.23E-05,-5.34E-05,9.04E-06
15.02,-4.53E-05,8.62E-06,-3.39E-05,4.23E-07
15.03,-1.62E-05,-6.03E-06,-9.90E-06,-8.65E-06
15.04,1.29E-05,-1.89E-05,1.39E-05,-1.60E-05
15.05,3.80E-05,-2.74E-05,3.25E-05,-1.99E-05
15.06,5.53E-05,-2.94E-05,4.24E-05,-1.91E-05
15.07,6.25E-05,-2.40E-05,4.16E-05,-1.36E-05
15.08,5.86E-05,-1.17E-05,3.01E-05,-3.75E-06
15.09,4.49E-05,5.87E-06,9.85E-06,9.48E-06
15.1,2.43E-05,2.65E-05,-1.59E-05,2.48E-05
15.11,8.60E-07,4.79E-05,-4.32E-05,4.09E-05
15.12,-2.09E-05,6.79E-05,-6.83E-05,5.66E-05
15.13,-3.72E-05,8.44E-05,-8.82E-05,7.06E-05
15.14,-4.47E-05,9.53E-05,-0.000100384,8.15E-05
15.15,-4.19E-05,9.84E-05,-0.000103618,8.79E-05
15.16,-2.83E-05,9.22E-05,-9.77E-05,8.90E-05
15.17,-5.40E-06,7.64E-05,-8.36E-05,8.44E-05
15.18,2.40E-05,5.20E-05,-6.35E-05,7.48E-05
15.19,5.57E-05,2.17E-05,-4.03E-05,6.13E-05
15.2,8.54E-05,-1.11E-05,-1.72E-05,4.58E-05
15.21,0.000109166,-4.25E-05,2.93E-06,2.99E-05
15.22,0.000123853,-6.89E-05,1.78E-05,1.55E-05
15.23,0.000127676,-8.77E-05,2.61E-05,3.97E-06
15.24,0.000120245,-9.72E-05,2.76E-05,-3.37E-06
15.25,0.000102603,-9.76E-05,2.27E-05,-5.88E-06
15.26,7.71E-05,-9.03E-05,1.30E-05,-3.63E-06
15.27,4.71E-05,-7.82E-05,2.21E-07,2.41E-06
15.28,1.64E-05,-6.43E-05,-1.34E-05,1.06E-05
15.29,-1.16E-05,-5.17E-05,-2.58E-05,1.87E-05
15.3,-3.42E-05,-4.24E-05,-3.53E-05,2.49E-05
15.31,-4.98E-05,-3.77E-05,-4.05E-05,2.74E-05
15.32,-5.77E-05,-3.76E-05,-4.10E-05,2.54E-05
15.33,-5.79E-05,-4.14E-05,-3.68E-05,1.87E-05
15.34,-5.13E-05,-4.74E-05,-2.88E-05,7.77E-06
15.35,-3.96E-05,-5.37E-05,-1.81E-05,-6.21E-06
15.36,-2.49E-05,-5.83E-05,-6.32E-06,-2.15E-05
15.37,-9.61E-06,-5.95E-05,5.16E-06,-3.59E-05
15.38,3.96E-06,-5.64E-05,1.49E-05,-4.77E-05
15.39,1.39E-05,-4.83E-05,2.17E-05,-5.53E-05
15.4,1.88E-05,-3.53E-05,2.46E-05,-5.82E-05
15.41,1.80E-05,-1.82E-05,2.34E-05,-5.66E-05
15.42,1.17E-05,1.79E-06,1.77E-05,-5.11E-05
15.43,9.89E-07,2.28E-05,8.34E-06,-4.31E-05
15.44,-1.25E-05,4.25E-05,-3.58E-06,-3.37E-05
15.45,-2.65E-05,5.89E-05,-1.60E-05,-2.39E-05
15.46,-3.82E-05,7.06E-05,-2.63E-05,-1.46E-05
15.47,-4.55E-05,7.69E-05,-3.21E-05,-6.38E-06
15.48,-4.66E-05,7.80E-05,-3.14E-05,-1.15E-07
15.49,-4.08E-05,7.47E-05,-2.36E-05,3.42E-06
15.5,-2.87E-05,6.83E-05,-9.38E-06,3.71E-06
15.51,-1.17E-05,5.99E-05,9.26E-06,7.43E-07
15.52,7.73E-06,5.06E-05,2.99E-05,-4.92E-06
15.53,2.70E-05,4.13E-05,5.01E-05,-1.22E-05
15.54,4.33E-05,3.28E-05,6.77E-05,-1.97E-05
15.55,5.45E-05,2.59E-05,8.11E-05,-2.60E-05
15.56,5.90E-05,2.12E-05,8.93E-05,-3.01E-05
15.57,5.63E-05,1.91E-05,9.16E-05,-3.12E-05
15.58,4.73E-05,1.98E-05,8.82E-05,-2.89E-05
15.59,3.33E-05,2.29E-05,7.98E-05,-2.35E-05
15.6,1.68E-05,2.78E-05,6.77E-05,-1.57E-05
15.61,3.35E-07,3.32E-05,5.37E-05,-6.57E-06
15.62,-1.38E-05,3.75E-05,3.95E-05,2.25E-06
15.63,-2.37E-05,3.95E-05,2.69E-05,9.35E-06
15.64,-2.84E-05,3.82E-05,1.68E-05,1.37E-05
15.65,-2.77E-05,3.33E-05,9.93E-06,1.47E-05
15.66,-2.21E-05,2.49E-05,6.07E-06,1.24E-05
15.67,-1.28E-05,1.40E-05,4.58E-06,7.31E-06
15.68,-1.14E-06,1.63E-06,4.48E-06,3.92E-07
15.69,1.10E-05,-1.05E-05,4.66E-06,-7.18E-06
15.7,2.16E-05,-2.08E-05,4.17E-06,-1.40E-05
15.71,2.91E-05,-2.81E-05,2.44E-06,-1.89E-05
15.72,3.20E-05,-3.15E-05,-6.27E-07,-2.06E-05
15.73,2.97E-05,-3.08E-05,-4.70E-06,-1.87E-05
15.74,2.23E-05,-2.64E-05,-9.23E-06,-1.37E-05
15.75,1.06E-05,-1.90E-05,-1.37E-05,-6.45E-06
15.76,-3.91E-06,-1.01E-05,-1.78E-05,1.45E-06
15.77,-1.94E-05,-9.74E-07,-2.13E-05,8.64E-06
15.78,-3.36E-05,6.60E-06,-2.40E-05,1.41E-05
15.79,-4.48E-05,1.12E-05,-2.55E-05,1.71E-05
15.8,-5.15E-05,1.19E-05,-2.53E-05,1.78E-05
15.81,-5.29E-05,8.45E-06,-2.31E-05,1.62E-05
15.82,-4.88E-05,1.32E-06,-1.87E-05,1.30E-05
15.83,-4.00E-05,-8.50E-06,-1.24E-05,8.68E-06
15.84,-2.79E-05,-1.97E-05,-4.93E-06,4.13E-06
15.85,-1.44E-05,-3.09E-05,3.03E-06,2.44E-07
15.86,-1.64E-06,-4.08E-05,1.05E-05,-2.16E-06
15.87,8.61E-06,-4.83E-05,1.66E-05,-2.49E-06
15.88,1.51E-05,-5.27E-05,2.04E-05,-4.75E-07
15.89,1.72E-05,-5.36E-05,2.16E-05,3.72E-06
15.9,1.52E-05,-5.11E-05,2.01E-05,9.45E-06
15.91,9.52E-06,-4.52E-05,1.62E-05,1.58E-05
15.92,1.60E-06,-3.64E-05,1.07E-05,2.17E-05
15.93,-6.92E-06,-2.56E-05,4.22E-06,2.65E-05
15.94,-1.42E-05,-1.38E-05,-2.31E-06,2.96E-05
15.95,-1.86E-05,-2.56E-06,-8.10E-06,3.08E-05
15.96,-1.91E-05,6.76E-06,-1.25E-05,3.00E-05
15.97,-1.53E-05,1.33E-05,-1.49E-05,2.72E-05
15.98,-7.36E-06,1.67E-05,-1.53E-05,2.29E-05
15.99,3.57E-06,1.71E-05,-1.36E-05,1.75E-05
16,1.59E-05,1.49E-05,-1.05E-05,1.17E-05
16.01,2.76E-05,1.08E-05,-6.81E-06,5.90E-06
16.02,3.70E-05,5.40E-06,-3.46E-06,4.44E-07
16.03,4.26E-05,-5.07E-07,-1.64E-06,-4.33E-06
16.04,4.39E-05,-6.14E-06,-2.33E-06,-8.04E-06
16.05,4.10E-05,-1.09E-05,-6.18E-06,-1.02E-05
16.06,3.49E-05,-1.43E-05,-1.33E-05,-1.02E-05
16.07,2.65E-05,-1.62E-05,-2.31E-05,-7.80E-06
16.08,1.72E-05,-1.64E-05,-3.43E-05,-3.03E-06
16.09,8.05E-06,-1.49E-05,-4.53E-05,3.58E-06
16.1,-3.01E-07,-1.22E-05,-5.40E-05,1.11E-05
16.11,-7.15E-06,-8.76E-06,-5.89E-05,1.84E-05
16.12,-1.19E-05,-5.17E-06,-5.91E-05,2.44E-05
16.13,-1.41E-05,-1.91E-06,-5.45E-05,2.84E-05
16.14,-1.38E-05,7.44E-07,-4.63E-05,2.99E-05
16.15,-1.12E-05,2.66E-06,-3.58E-05,2.86E-05
16.16,-6.77E-06,3.93E-06,-2.44E-05,2.46E-05
16.17,-1.29E-06,4.87E-06,-1.36E-05,1.85E-05
16.18,4.34E-06,6.02E-06,-4.08E-06,1.08E-05
16.19,9.03E-06,7.98E-06,3.56E-06,2.57E-06
16.2,1.18E-05,1.13E-05,9.15E-06,-5.06E-06
16.21,1.18E-05,1.61E-05,1.27E-05,-1.11E-05
16.22,9.11E-06,2.24E-05,1.44E-05,-1.47E-05
16.23,4.12E-06,2.96E-05,1.47E-05,-1.57E-05
16.24,-2.37E-06,3.72E-05,1.40E-05,-1.45E-05
16.25,-9.46E-06,4.43E-05,1.27E-05,-1.18E-05
16.26,-1.63E-05,5.00E-05,1.13E-05,-8.58E-06
16.27,-2.22E-05,5.35E-05,1.01E-05,-5.58E-06
16.28,-2.63E-05,5.44E-05,9.16E-06,-3.45E-06
16.29,-2.79E-05,5.26E-05,8.85E-06,-2.64E-06
16.3,-2.61E-05,4.85E-05,9.39E-06,-3.40E-06
16.31,-2.09E-05,4.29E-05,1.08E-05,-5.57E-06
16.32,-1.25E-05,3.67E-05,1.30E-05,-8.54E-06
16.33,-2.10E-06,3.09E-05,1.55E-05,-1.15E-05
16.34,8.68E-06,2.61E-05,1.78E-05,-1.36E-05
16.35,1.81E-05,2.27E-05,1.94E-05,-1.44E-05
16.36,2.46E-05,2.06E-05,2.01E-05,-1.41E-05
16.37,2.74E-05,1.94E-05,1.95E-05,-1.30E-05
16.38,2.61E-05,1.88E-05,1.75E-05,-1.14E-05
16.39,2.13E-05,1.82E-05,1.40E-05,-9.55E-06
16.4,1.40E-05,1.73E-05,9.21E-06,-7.69E-06
16.41,5.42E-06,1.61E-05,3.55E-06,-5.89E-06
16.42,-3.19E-06,1.46E-05,-2.24E-06,-4.36E-06
16.43,-1.10E-05,1.30E-05,-7.31E-06,-3.36E-06
16.44,-1.73E-05,1.14E-05,-1.10E-05,-3.23E-06
16.45,-2.18E-05,9.47E-06,-1.27E-05,-4.26E-06
16.46,-2.45E-05,7.02E-06,-1.27E-05,-6.55E-06
16.47,-2.55E-05,3.67E-06,-1.12E-05,-9.89E-06
16.48,-2.56E-05,-8.27E-07,-8.94E-06,-1.38E-05
16.49,-2.61E-05,-6.57E-06,-6.97E-06,-1.76E-05
16.5,-2.78E-05,-1.34E-05,-6.03E-06,-2.09E-05
16.51,-3.15E-05,-2.09E-05,-6.45E-06,-2.31E-05
16.52,-3.73E-05,-2.85E-05,-8.10E-06,-2.39E-05
16.53,-4.46E-05,-3.55E-05,-1.05E-05,-2.32E-05
16.54,-5.26E-05,-4.10E-05,-1.33E-05,-2.12E-05
16.55,-6.06E-05,-4.45E-05,-1.59E-05,-1.84E-05
16.56,-6.78E-05,-4.56E-05,-1.82E-05,-1.53E-05
16.57,-7.36E-05,-4.42E-05,-1.99E-05,-1.24E-05
16.58,-7.73E-05,-4.09E-05,-2.07E-05,-9.92E-06
16.59,-7.83E-05,-3.68E-05,-2.07E-05,-8.34E-06
16.6,-7.60E-05,-3.33E-05,-1.96E-05,-7.94E-06
16.61,-7.01E-05,-3.13E-05,-1.76E-05,-8.77E-06
16.62,-6.05E-05,-3.13E-05,-1.47E-05,-1.06E-05
16.63,-4.72E-05,-3.29E-05,-1.08E-05,-1.28E-05
16.64,-3.05E-05,-3.55E-05,-5.51E-06,-1.49E-05
16.65,-1.10E-05,-3.78E-05,1.12E-06,-1.64E-05
16.66,1.07E-05,-3.87E-05,8.97E-06,-1.67E-05
16.67,3.30E-05,-3.72E-05,1.75E-05,-1.56E-05
16.68,5.45E-05,-3.28E-05,2.60E-05,-1.26E-05
16.69,7.33E-05,-2.58E-05,3.36E-05,-8.13E-06
16.7,8.79E-05,-1.70E-05,3.98E-05,-2.66E-06
16.71,9.75E-05,-7.62E-06,4.40E-05,3.04E-06
16.72,0.000101871,1.25E-06,4.61E-05,8.42E-06
16.73,0.000101495,8.80E-06,4.65E-05,1.33E-05
16.74,9.73E-05,1.46E-05,4.54E-05,1.76E-05
16.75,9.08E-05,1.86E-05,4.37E-05,2.16E-05
16.76,8.34E-05,2.11E-05,4.19E-05,2.49E-05
16.77,7.65E-05,2.24E-05,4.07E-05,2.73E-05
16.78,7.13E-05,2.34E-05,4.03E-05,2.84E-05
16.79,6.83E-05,2.45E-05,4.05E-05,2.79E-05
16.8,6.73E-05,2.60E-05,4.10E-05,2.60E-05
16.81,6.79E-05,2.77E-05,4.14E-05,2.28E-05
16.82,6.95E-05,2.94E-05,4.08E-05,1.88E-05
16.83,7.10E-05,3.08E-05,3.87E-05,1.48E-05
16.84,7.16E-05,3.14E-05,3.46E-05,1.14E-05
16.85,7.03E-05,3.13E-05,2.86E-05,9.38E-06
16.86,6.62E-05,3.05E-05,2.07E-05,9.30E-06
16.87,5.91E-05,2.92E-05,1.17E-05,1.12E-05
16.88,4.89E-05,2.73E-05,2.52E-06,1.48E-05
16.89,3.65E-05,2.48E-05,-5.71E-06,1.96E-05
16.9,2.27E-05,2.15E-05,-1.21E-05,2.48E-05
16.91,8.49E-06,1.71E-05,-1.64E-05,2.98E-05
16.92,-5.03E-06,1.17E-05,-1.83E-05,3.41E-05
16.93,-1.72E-05,5.48E-06,-1.83E-05,3.72E-05
16.94,-2.75E-05,-1.12E-06,-1.67E-05,3.89E-05
16.95,-3.60E-05,-7.67E-06,-1.41E-05,3.90E-05
16.96,-4.29E-05,-1.38E-05,-1.14E-05,3.78E-05
16.97,-4.83E-05,-1.92E-05,-8.97E-06,3.53E-05
16.98,-5.24E-05,-2.37E-05,-7.33E-06,3.21E-05
16.99,-5.52E-05,-2.75E-05,-6.51E-06,2.84E-05
17,-5.69E-05,-3.05E-05,-6.30E-06,2.44E-05
17.01,-5.76E-05,-3.26E-05,-6.38E-06,2.01E-05
17.02,-5.78E-05,-3.39E-05,-6.55E-06,1.55E-05
17.03,-5.80E-05,-3.44E-05,-6.72E-06,1.04E-05
17.04,-5.87E-05,-3.41E-05,-6.89E-06,4.77E-06
17.05,-6.00E-05,-3.30E-05,-7.06E-06,-1.49E-06
17.06,-6.16E-05,-3.13E-05,-7.26E-06,-8.08E-06
17.07,-6.31E-05,-2.89E-05,-7.51E-06,-1.45E-05
17.08,-6.40E-05,-2.56E-05,-7.85E-06,-2.03E-05
17.09,-6.38E-05,-2.13E-05,-8.35E-06,-2.49E-05
17.1,-6.25E-05,-1.61E-05,-9.12E-06,-2.81E-05
17.11,-5.97E-05,-1.02E-05,-1.03E-05,-3.02E-05
17.12,-5.55E-05,-4.01E-06,-1.20E-05,-3.15E-05
17.13,-4.96E-05,1.86E-06,-1.44E-05,-3.23E-05
17.14,-4.25E-05,6.95E-06,-1.75E-05,-3.27E-05
17.15,-3.47E-05,1.09E-05,-2.11E-05,-3.28E-05
17.16,-2.69E-05,1.37E-05,-2.48E-05,-3.26E-05
17.17,-1.98E-05,1.58E-05,-2.82E-05,-3.23E-05
17.18,-1.36E-05,1.76E-05,-3.09E-05,-3.20E-05
17.19,-8.23E-06,1.98E-05,-3.25E-05,-3.15E-05
17.2,-3.41E-06,2.29E-05,-3.32E-05,-3.10E-05
17.21,9.43E-07,2.68E-05,-3.30E-05,-3.01E-05
17.22,4.96E-06,3.13E-05,-3.23E-05,-2.87E-05
17.23,8.76E-06,3.57E-05,-3.16E-05,-2.66E-05
17.24,1.25E-05,3.94E-05,-3.09E-05,-2.39E-05
17.25,1.63E-05,4.18E-05,-3.02E-05,-2.10E-05
17.26,2.04E-05,4.25E-05,-2.94E-05,-1.78E-05
17.27,2.50E-05,4.11E-05,-2.82E-05,-1.44E-05
17.28,3.01E-05,3.75E-05,-2.66E-05,-1.07E-05
17.29,3.56E-05,3.18E-05,-2.45E-05,-6.16E-06
17.3,4.09E-05,2.44E-05,-2.21E-05,-5.57E-07
17.31,4.51E-05,1.57E-05,-1.94E-05,6.30E-06
17.32,4.75E-05,6.52E-06,-1.64E-05,1.42E-05
17.33,4.74E-05,-1.94E-06,-1.30E-05,2.28E-05
17.34,4.48E-05,-8.62E-06,-9.25E-06,3.15E-05
17.35,4.00E-05,-1.27E-05,-5.22E-06,3.95E-05
17.36,3.38E-05,-1.39E-05,-8.95E-07,4.65E-05
17.37,2.68E-05,-1.24E-05,3.67E-06,5.19E-05
17.38,1.94E-05,-9.18E-06,8.39E-06,5.54E-05
17.39,1.18E-05,-5.46E-06,1.31E-05,5.68E-05
17.4,3.97E-06,-2.56E-06,1.76E-05,5.59E-05
17.41,-4.15E-06,-1.60E-06,2.18E-05,5.28E-05
17.42,-1.26E-05,-3.31E-06,2.55E-05,4.77E-05
17.43,-2.15E-05,-7.87E-06,2.88E-05,4.10E-05
17.44,-3.11E-05,-1.49E-05,3.17E-05,3.28E-05
17.45,-4.16E-05,-2.35E-05,3.43E-05,2.36E-05
17.46,-5.29E-05,-3.25E-05,3.67E-05,1.38E-05
17.47,-6.44E-05,-4.06E-05,3.83E-05,3.85E-06
17.48,-7.52E-05,-4.66E-05,3.88E-05,-5.62E-06
17.49,-8.44E-05,-4.97E-05,3.76E-05,-1.40E-05
17.5,-9.10E-05,-4.96E-05,3.46E-05,-2.09E-05
17.51,-9.42E-05,-4.70E-05,3.01E-05,-2.59E-05
17.52,-9.33E-05,-4.25E-05,2.48E-05,-2.90E-05
17.53,-8.81E-05,-3.72E-05,1.93E-05,-3.02E-05
17.54,-7.85E-05,-3.17E-05,1.44E-05,-2.96E-05
17.55,-6.47E-05,-2.63E-05,1.05E-05,-2.72E-05
17.56,-4.74E-05,-2.09E-05,7.63E-06,-2.29E-05
17.57,-2.70E-05,-1.54E-05,5.68E-06,-1.69E-05
17.58,-4.51E-06,-9.62E-06,4.21E-06,-9.55E-06
17.59,1.89E-05,-4.00E-06,2.85E-06,-1.57E-06
17.6,4.18E-05,9.18E-07,1.37E-06,6.21E-06
17.61,6.27E-05,4.62E-06,-2.05E-07,1.31E-05
17.62,8.02E-05,6.94E-06,-1.70E-06,1.87E-05
17.63,9.34E-05,8.20E-06,-2.86E-06,2.28E-05
17.64,0.000101869,9.02E-06,-3.49E-06,2.55E-05
17.65,0.000105433,1.01E-05,-3.57E-06,2.68E-05
17.66,0.000104128,1.20E-05,-3.26E-06,2.70E-05
17.67,9.82E-05,1.50E-05,-2.79E-06,2.62E-05
17.68,8.80E-05,1.90E-05,-2.36E-06,2.48E-05
17.69,7.44E-05,2.37E-05,-2.13E-06,2.29E-05
17.7,5.87E-05,2.84E-05,-2.23E-06,2.11E-05
17.71,4.25E-05,3.22E-05,-2.72E-06,1.96E-05
17.72,2.74E-05,3.45E-05,-3.63E-06,1.86E-05
17.73,1.51E-05,3.49E-05,-4.85E-06,1.77E-05
17.74,6.42E-06,3.36E-05,-6.23E-06,1.68E-05
17.75,1.65E-06,3.06E-05,-7.60E-06,1.52E-05
17.76,2.61E-07,2.68E-05,-8.79E-06,1.26E-05
17.77,1.11E-06,2.25E-05,-9.58E-06,8.88E-06
17.78,2.79E-06,1.83E-05,-9.76E-06,4.17E-06
17.79,4.05E-06,1.43E-05,-9.15E-06,-1.19E-06
17.8,4.02E-06,1.04E-05,-7.69E-06,-6.80E-06
17.81,2.44E-06,6.36E-06,-5.41E-06,-1.23E-05
17.82,-3.86E-07,2.23E-06,-2.53E-06,-1.77E-05
17.83,-3.83E-06,-1.92E-06,5.75E-07,-2.30E-05
17.84,-7.23E-06,-5.81E-06,3.38E-06,-2.88E-05
17.85,-1.00E-05,-9.13E-06,5.34E-06,-3.51E-05
17.86,-1.17E-05,-1.17E-05,6.02E-06,-4.19E-05
17.87,-1.17E-05,-1.35E-05,5.24E-06,-4.86E-05
17.88,-9.72E-06,-1.47E-05,3.16E-06,-5.47E-05
17.89,-6.00E-06,-1.55E-05,2.77E-07,-6.00E-05
17.9,-1.09E-06,-1.60E-05,-2.67E-06,-6.43E-05
17.91,4.09E-06,-1.62E-05,-4.90E-06,-6.78E-05
17.92,8.64E-06,-1.61E-05,-5.69E-06,-7.03E-05
17.93,1.20E-05,-1.61E-05,-4.64E-06,-7.15E-05
17.94,1.40E-05,-1.64E-05,-1.69E-06,-7.07E-05
17.95,1.50E-05,-1.71E-05,2.80E-06,-6.77E-05
17.96,1.53E-05,-1.82E-05,8.26E-06,-6.25E-05
17.97,1.53E-05,-1.94E-05,1.40E-05,-5.52E-05
17.98,1.51E-05,-2.05E-05,1.96E-05,-4.68E-05
17.99,1.53E-05,-2.12E-05,2.43E-05,-3.79E-05
18,1.57E-05,-2.12E-05,2.79E-05,-2.93E-05
18.01,1.62E-05,-2.07E-05,3.02E-05,-2.16E-05
18.02,1.63E-05,-1.96E-05,3.11E-05,-1.46E-05
18.03,1.53E-05,-1.79E-05,3.05E-05,-8.32E-06
18.04,1.31E-05,-1.56E-05,2.85E-05,-2.43E-06
18.05,9.83E-06,-1.28E-05,2.54E-05,3.04E-06
18.06,6.13E-06,-9.52E-06,2.15E-05,7.83E-06
18.07,2.49E-06,-5.63E-06,1.76E-05,1.15E-05
18.08,-9.07E-07,-1.10E-06,1.38E-05,1.36E-05
18.09,-4.22E-06,4.05E-06,1.03E-05,1.40E-05
18.1,-7.78E-06,9.70E-06,6.93E-06,1.29E-05
18.11,-1.18E-05,1.56E-05,3.35E-06,1.07E-05
18.12,-1.62E-05,2.15E-05,-6.92E-07,8.23E-06
18.13,-2.09E-05,2.70E-05,-5.36E-06,6.18E-06
18.14,-2.56E-05,3.18E-05,-1.07E-05,5.12E-06
18.15,-2.99E-05,3.58E-05,-1.66E-05,5.40E-06
18.16,-3.35E-05,3.92E-05,-2.27E-05,7.06E-06
18.17,-3.63E-05,4.21E-05,-2.86E-05,9.81E-06
18.18,-3.82E-05,4.49E-05,-3.37E-05,1.31E-05
18.19,-3.96E-05,4.80E-05,-3.78E-05,1.65E-05
18.2,-4.07E-05,5.12E-05,-4.09E-05,1.94E-05
18.21,-4.19E-05,5.40E-05,-4.33E-05,2.15E-05
18.22,-4.33E-05,5.59E-05,-4.50E-05,2.28E-05
