Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
4.08,-6.29E-05,-4.46E-05,8.44E-06,-1.60E-06
4.09,-6.04E-05,-4.58E-05,1.71E-05,-1.62E-06
4.1,-5.68E-05,-4.63E-05,2.47E-05,-1.91E-06
4.11,-5.23E-05,-4.62E-05,3.12E-05,-2.62E-06
4.12,-4.73E-05,-4.51E-05,3.69E-05,-3.65E-06
4.13,-4.24E-05,-4.27E-05,4.20E-05,-4.66E-06
4.14,-3.80E-05,-3.83E-05,4.70E-05,-5.28E-06
4.15,-3.41E-05,-3.13E-05,5.19E-05,-5.25E-06
4.16,-3.03E-05,-2.20E-05,5.65E-05,-4.53E-06
4.17,-2.61E-05,-1.09E-05,6.03E-05,-3.24E-06
4.18,-2.08E-05,4.75E-07,6.26E-05,-1.64E-06
4.19,-1.45E-05,1.10E-05,6.27E-05,9.37E-09
4.2,-7.07E-06,1.99E-05,6.07E-05,1.46E-06
4.21,1.17E-06,2.70E-05,5.64E-05,2.56E-06
4.22,1.01E-05,3.26E-05,5.04E-05,3.25E-06
4.23,1.96E-05,3.74E-05,4.32E-05,3.56E-06
4.24,2.95E-05,4.15E-05,3.55E-05,3.51E-06
4.25,3.92E-05,4.50E-05,2.80E-05,3.13E-06
4.26,4.85E-05,4.74E-05,2.07E-05,2.40E-06
4.27,5.68E-05,4.87E-05,1.33E-05,1.30E-06
4.28,6.42E-05,4.87E-05,5.44E-06,-2.26E-07
4.29,7.05E-05,4.75E-05,-3.36E-06,-2.19E-06
4.3,7.60E-05,4.53E-05,-1.34E-05,-4.55E-06
4.31,8.05E-05,4.22E-05,-2.45E-05,-7.12E-06
4.32,8.36E-05,3.85E-05,-3.61E-05,-9.61E-06
4.33,8.49E-05,3.48E-05,-4.73E-05,-1.16E-05
4.34,8.39E-05,3.14E-05,-5.69E-05,-1.26E-05
4.35,8.04E-05,2.87E-05,-6.40E-05,-1.23E-05
4.36,7.46E-05,2.67E-05,-6.82E-05,-1.08E-05
4.37,6.72E-05,2.51E-05,-6.92E-05,-8.42E-06
4.38,5.89E-05,2.34E-05,-6.77E-05,-5.80E-06
4.39,5.06E-05,2.13E-05,-6.42E-05,-3.46E-06
4.4,4.28E-05,1.87E-05,-5.95E-05,-1.73E-06
4.41,3.56E-05,1.54E-05,-5.40E-05,-6.99E-07
4.42,2.93E-05,1.14E-05,-4.80E-05,-3.01E-07
4.43,2.35E-05,6.69E-06,-4.15E-05,-4.03E-07
4.44,1.80E-05,1.41E-06,-3.42E-05,-8.97E-07
4.45,1.25E-05,-4.27E-06,-2.64E-05,-1.74E-06
4.46,6.72E-06,-1.00E-05,-1.81E-05,-2.95E-06
4.47,7.21E-07,-1.54E-05,-9.82E-06,-4.61E-06
4.48,-5.24E-06,-1.99E-05,-1.90E-06,-6.78E-06
4.49,-1.07E-05,-2.31E-05,5.30E-06,-9.44E-06
4.5,-1.52E-05,-2.48E-05,1.16E-05,-1.25E-05
4.51,-1.84E-05,-2.57E-05,1.69E-05,-1.58E-05
4.52,-2.06E-05,-2.61E-05,2.13E-05,-1.93E-05
4.53,-2.20E-05,-2.68E-05,2.48E-05,-2.27E-05
4.54,-2.33E-05,-2.79E-05,2.73E-05,-2.57E-05
4.55,-2.49E-05,-2.91E-05,2.85E-05,-2.79E-05
4.56,-2.72E-05,-2.99E-05,2.84E-05,-2.90E-05
4.57,-3.02E-05,-2.94E-05,2.67E-05,-2.88E-05
4.58,-3.41E-05,-2.73E-05,2.35E-05,-2.71E-05
4.59,-3.87E-05,-2.36E-05,1.91E-05,-2.44E-05
4.6,-4.38E-05,-1.90E-05,1.40E-05,-2.08E-05
4.61,-4.90E-05,-1.44E-05,8.41E-06,-1.69E-05
4.62,-5.34E-05,-1.04E-05,2.80E-06,-1.27E-05
4.63,-5.63E-05,-7.42E-06,-2.48E-06,-8.34E-06
4.64,-5.70E-05,-5.53E-06,-7.01E-06,-3.89E-06
4.65,-5.50E-05,-4.60E-06,-1.03E-05,5.67E-07
4.66,-5.05E-05,-4.30E-06,-1.21E-05,4.89E-06
4.67,-4.39E-05,-4.30E-06,-1.21E-05,8.94E-06
4.68,-3.62E-05,-4.32E-06,-1.08E-05,1.26E-05
4.69,-2.80E-05,-4.22E-06,-8.63E-06,1.57E-05
4.7,-2.02E-05,-3.90E-06,-6.57E-06,1.82E-05
4.71,-1.32E-05,-3.30E-06,-5.23E-06,1.99E-05
4.72,-7.05E-06,-2.37E-06,-4.87E-06,2.06E-05
4.73,-1.84E-06,-1.04E-06,-5.38E-06,2.04E-05
4.74,2.69E-06,7.02E-07,-6.34E-06,1.92E-05
4.75,6.86E-06,2.89E-06,-7.21E-06,1.72E-05
4.76,1.09E-05,5.56E-06,-7.31E-06,1.47E-05
4.77,1.51E-05,8.64E-06,-6.08E-06,1.16E-05
4.78,1.92E-05,1.19E-05,-3.31E-06,8.09E-06
4.79,2.31E-05,1.51E-05,7.97E-07,4.24E-06
4.8,2.64E-05,1.79E-05,5.59E-06,4.36E-07
4.81,2.88E-05,2.00E-05,1.02E-05,-2.80E-06
4.82,3.02E-05,2.16E-05,1.37E-05,-4.94E-06
4.83,3.06E-05,2.26E-05,1.57E-05,-5.62E-06
4.84,3.02E-05,2.34E-05,1.61E-05,-4.84E-06
4.85,2.95E-05,2.44E-05,1.52E-05,-2.87E-06
4.86,2.86E-05,2.57E-05,1.37E-05,-1.51E-07
4.87,2.79E-05,2.74E-05,1.22E-05,2.87E-06
4.88,2.74E-05,2.91E-05,1.12E-05,5.82E-06
4.89,2.74E-05,3.07E-05,1.12E-05,8.46E-06
4.9,2.79E-05,3.18E-05,1.21E-05,1.07E-05
4.91,2.88E-05,3.23E-05,1.38E-05,1.26E-05
4.92,2.96E-05,3.18E-05,1.59E-05,1.42E-05
4.93,3.00E-05,3.05E-05,1.77E-05,1.57E-05
4.94,2.95E-05,2.84E-05,1.91E-05,1.71E-05
4.95,2.76E-05,2.59E-05,1.98E-05,1.83E-05
4.96,2.41E-05,2.31E-05,2.04E-05,1.91E-05
4.97,1.90E-05,2.05E-05,2.09E-05,1.91E-05
4.98,1.25E-05,1.80E-05,2.17E-05,1.81E-05
4.99,5.16E-06,1.54E-05,2.26E-05,1.58E-05
5,-2.62E-06,1.25E-05,2.35E-05,1.22E-05
5.01,-1.02E-05,8.89E-06,2.42E-05,7.57E-06
5.02,-1.72E-05,4.35E-06,2.47E-05,2.27E-06
5.03,-2.31E-05,-1.29E-06,2.53E-05,-3.21E-06
5.04,-2.79E-05,-7.94E-06,2.58E-05,-8.30E-06
5.05,-3.15E-05,-1.52E-05,2.61E-05,-1.24E-05
5.06,-3.37E-05,-2.24E-05,2.56E-05,-1.53E-05
5.07,-3.44E-05,-2.86E-05,2.39E-05,-1.66E-05
5.08,-3.35E-05,-3.33E-05,2.03E-05,-1.64E-05
5.09,-3.12E-05,-3.64E-05,1.46E-05,-1.52E-05
5.1,-2.78E-05,-3.84E-05,7.19E-06,-1.33E-05
5.11,-2.39E-05,-3.98E-05,-1.50E-06,-1.14E-05
5.12,-2.02E-05,-4.14E-05,-1.07E-05,-9.77E-06
5.13,-1.75E-05,-4.36E-05,-1.99E-05,-8.76E-06
5.14,-1.63E-05,-4.63E-05,-2.84E-05,-8.21E-06
5.15,-1.66E-05,-4.96E-05,-3.60E-05,-7.77E-06
5.16,-1.84E-05,-5.31E-05,-4.24E-05,-6.99E-06
5.17,-2.14E-05,-5.67E-05,-4.78E-05,-5.61E-06
5.18,-2.52E-05,-6.04E-05,-5.22E-05,-3.72E-06
5.19,-2.93E-05,-6.43E-05,-5.60E-05,-1.69E-06
5.2,-3.32E-05,-6.83E-05,-5.94E-05,-8.18E-08
5.21,-3.66E-05,-7.19E-05,-6.28E-05,5.40E-07
5.22,-3.89E-05,-7.46E-05,-6.65E-05,-2.25E-07
5.23,-3.98E-05,-7.58E-05,-7.06E-05,-2.48E-06
5.24,-3.92E-05,-7.53E-05,-7.52E-05,-6.00E-06
5.25,-3.73E-05,-7.29E-05,-8.03E-05,-1.03E-05
5.26,-3.44E-05,-6.90E-05,-8.54E-05,-1.50E-05
5.27,-3.13E-05,-6.38E-05,-9.04E-05,-1.94E-05
5.28,-2.85E-05,-5.80E-05,-9.50E-05,-2.32E-05
5.29,-2.65E-05,-5.24E-05,-9.85E-05,-2.63E-05
5.3,-2.54E-05,-4.77E-05,-0.000100668,-2.86E-05
5.31,-2.53E-05,-4.43E-05,-0.000101012,-3.01E-05
5.32,-2.61E-05,-4.19E-05,-9.92E-05,-3.11E-05
5.33,-2.74E-05,-3.98E-05,-9.51E-05,-3.17E-05
5.34,-2.87E-05,-3.72E-05,-8.85E-05,-3.19E-05
5.35,-2.94E-05,-3.30E-05,-7.96E-05,-3.17E-05
5.36,-2.86E-05,-2.67E-05,-6.87E-05,-3.10E-05
5.37,-2.60E-05,-1.84E-05,-5.64E-05,-2.96E-05
5.38,-2.12E-05,-8.61E-06,-4.35E-05,-2.74E-05
5.39,-1.44E-05,2.01E-06,-3.09E-05,-2.44E-05
5.4,-5.86E-06,1.26E-05,-1.92E-05,-2.05E-05
5.41,3.82E-06,2.25E-05,-8.60E-06,-1.58E-05
5.42,1.40E-05,3.13E-05,9.04E-07,-1.04E-05
5.43,2.41E-05,3.87E-05,9.66E-06,-4.48E-06
5.44,3.37E-05,4.47E-05,1.80E-05,1.75E-06
5.45,4.26E-05,4.97E-05,2.65E-05,8.19E-06
5.46,5.08E-05,5.47E-05,3.56E-05,1.48E-05
5.47,5.87E-05,6.04E-05,4.60E-05,2.18E-05
5.48,6.70E-05,6.78E-05,5.82E-05,2.90E-05
5.49,7.66E-05,7.73E-05,7.26E-05,3.67E-05
5.5,8.80E-05,8.89E-05,8.89E-05,4.47E-05
5.51,0.000101644,0.000102226,0.000106773,5.31E-05
5.52,0.000117349,0.000116837,0.000125395,6.20E-05
5.53,0.000134353,0.000132085,0.000144257,7.16E-05
5.54,0.000151701,0.000147403,0.000163031,8.21E-05
5.55,0.000168545,0.000162333,0.000181591,9.37E-05
5.56,0.000184346,0.000176582,0.000199892,0.00010616
5.57,0.000198916,0.000190057,0.000217809,0.000118935
5.58,0.000212352,0.00020283,0.000235035,0.000131422
5.59,0.000224919,0.000215049,0.000251099,0.000143054
5.6,0.000236902,0.000226868,0.000265537,0.000153491
5.61,0.000248451,0.000238411,0.000278107,0.00016271
5.62,0.000259421,0.000249706,0.000288906,0.000170973
5.63,0.000269326,0.000260612,0.000298321,0.000178706
5.64,0.000277459,0.00027084,0.000306833,0.000186311
5.65,0.000283113,0.000279952,0.000314785,0.000193931
5.66,0.000285774,0.000287308,0.000322208,0.000201298
5.67,0.000285248,0.000292084,0.000328745,0.00020783
5.68,0.000281649,0.000293468,0.000333686,0.000212907
5.69,0.000275272,0.000290876,0.000336102,0.000216055
5.7,0.000266431,0.000284104,0.000334999,0.000216939
5.71,0.000255353,0.000273335,0.000329482,0.00021529
5.72,0.000242048,0.000259021,0.000318916,0.000210844
5.73,0.000226162,0.000241666,0.000303004,0.000203348
5.74,0.000206971,0.000221584,0.000281736,0.0001926
5.75,0.000183607,0.000198731,0.000255259,0.000178455
5.76,0.000155387,0.000172659,0.000223742,0.000160745
5.77,0.000121952,0.000142516,0.000187237,0.000139115
5.78,8.31E-05,0.000107081,0.000145561,0.000112927
5.79,3.85E-05,6.49E-05,9.82E-05,8.13E-05
5.8,-1.25E-05,1.47E-05,4.46E-05,4.36E-05
5.81,-7.07E-05,-4.48E-05,-1.60E-05,-6.57E-07
5.82,-0.000137353,-0.000114015,-8.42E-05,-5.13E-05
5.83,-0.000213445,-0.000193304,-0.000160222,-0.000107639
5.84,-0.000299932,-0.000282618,-0.00024453,-0.000169085
5.85,-0.000397155,-0.00038168,-0.000337513,-0.000235174
5.86,-0.000504575,-0.000489846,-0.000439538,-0.000305794
5.87,-0.00062047,-0.000605827,-0.00055066,-0.000380968
5.88,-0.00074164,-0.00072728,-0.000670258,-0.000460527
5.89,-0.000863216,-0.000850356,-0.000796539,-0.000543706
5.9,-0.000978895,-0.000969538,-0.000926035,-0.000628742
5.91,-0.001081814,-0.001078142,-0.001053374,-0.000712609
5.92,-0.001165821,-0.001169379,-0.001171601,-0.000791079
5.93,-0.001226368,-0.001237576,-0.00127307,-0.000859163
5.94,-0.001260886,-0.001279213,-0.001350539,-0.000911832
5.95,-0.001269041,-0.001293495,-0.001398027,-0.000944742
5.96,-0.001252775,-0.001282252,-0.001411452,-0.000954867
5.97,-0.001215784,-0.001249184,-0.001389416,-0.000941101
5.98,-0.001162583,-0.001198686,-0.001333984,-0.000904743
5.99,-0.001097522,-0.00113472,-0.001250833,-0.000849538
6,-0.00102399,-0.001060163,-0.001148473,-0.000781142
6.01,-0.000944073,-0.000976897,-0.00103663,-0.000706092
6.02,-0.000858765,-0.000886335,-0.000924324,-0.000630491
6.03,-0.00076852,-0.000789878,-0.000818186,-0.00055885
6.04,-0.000673801,-0.000689014,-0.000721409,-0.000493348
6.05,-0.000575367,-0.000585212,-0.000633515,-0.000433611
6.06,-0.000474214,-0.000479788,-0.000550955,-0.000377171
6.07,-0.000371192,-0.000373695,-0.000468277,-0.000320386
6.08,-0.000266561,-0.000267215,-0.000379535,-0.000259482
6.09,-0.000159763,-0.000159712,-0.000279664,-0.000191435
6.1,-4.96E-05,-4.97E-05,-0.0001656,-0.0001145
6.11,6.53E-05,6.46E-05,-3.69E-05,-2.84E-05
6.12,0.000185436,0.000184586,0.000104527,6.56E-05
6.13,0.000310568,0.000310325,0.000254769,0.000165201
6.14,0.000439124,0.000440362,0.000408916,0.000267326
6.15,0.000568658,0.000572163,0.000561724,0.000368814
6.16,0.000696289,0.000702803,0.000708425,0.000466879
6.17,0.000819265,0.000829532,0.000845375,0.000559438
6.18,0.00093544,0.000950133,0.00097058,0.000645092
6.19,0.001043579,0.001063026,0.001083873,0.000723095
6.2,0.00114341,0.001167226,0.001186582,0.000793454
6.21,0.001235326,0.001262288,0.00128082,0.000856918
6.22,0.00131986,0.001348247,0.001368656,0.000914696
6.23,0.001397376,0.001425598,0.001451409,0.000967981
6.24,0.001468062,0.001495232,0.001529227,0.001017498
6.25,0.00153195,0.00155815,0.00160103,0.001063242
6.26,0.001588836,0.00161505,0.001664896,0.00110456
6.27,0.001638214,0.001665953,0.001718784,0.001140578
6.28,0.001679255,0.001710001,0.00176121,0.001170702
6.29,0.00171088,0.001745534,0.001791498,0.001194784
6.3,0.001731949,0.001770509,0.001809656,0.001212959
6.31,0.001741505,0.001783126,0.001816102,0.001225366
6.32,0.001739043,0.00178231,0.001811324,0.001231847
6.33,0.001724671,0.001767874,0.001795738,0.001231855
6.34,0.00169903,0.001740323,0.001769777,0.001224616
6.35,0.001662973,0.001700495,0.001733829,0.001209348
6.36,0.001617157,0.001649296,0.001688017,0.00118548
6.37,0.001561777,0.001587626,0.001632065,0.001152745
6.38,0.001496612,0.001516437,0.001565333,0.001111092
6.39,0.001421333,0.001436718,0.001487038,0.001060616
6.4,0.001335858,0.001349298,0.001396638,0.001001587
6.41,0.001240482,0.001254638,0.00129427,0.000934494
6.42,0.001135786,0.001152818,0.001181009,0.00086001
6.43,0.001022542,0.001043648,0.001058738,0.000778934
6.44,0.000901688,0.000926799,0.000929743,0.000692156
6.45,0.000774278,0.000801963,0.000796192,0.000600665
6.46,0.000641363,0.0006691,0.000659741,0.000505503
6.47,0.000503888,0.000528734,0.000521391,0.000407652
6.48,0.000362649,0.00038212,0.000381594,0.000307913
6.49,0.000218293,0.000231138,0.000240504,0.000206839
6.5,7.14E-05,7.79E-05,9.83E-05,0.000104752
6.51,-7.74E-05,-7.59E-05,-4.49E-05,1.86E-06
6.52,-0.000227222,-0.000228909,-0.000188742,-0.000101621
6.53,-0.000377121,-0.000380263,-0.000333019,-0.000205464
6.54,-0.000526356,-0.000529484,-0.000477788,-0.000309456
6.55,-0.000674694,-0.000676477,-0.000623261,-0.000413523
6.56,-0.000822554,-0.000821561,-0.000769492,-0.000517739
6.57,-0.000970728,-0.000965524,-0.00091606,-0.000622195
6.58,-0.001119796,-0.001109511,-0.001062037,-0.000726849
6.59,-0.001269564,-0.001254539,-0.001206205,-0.000831486
6.6,-0.001418778,-0.001400798,-0.001347404,-0.000935755
6.61,-0.001565248,-0.001547217,-0.001484897,-0.001039145
6.62,-0.001706369,-0.001691506,-0.001618611,-0.001140903
6.63,-0.001839708,-0.001830562,-0.001749047,-0.001240008
6.64,-0.001963265,-0.00196114,-0.001876822,-0.001335357
6.65,-0.00207535,-0.002080624,-0.002001995,-0.001426083
6.66,-0.00217437,-0.002187508,-0.002123607,-0.001511702
6.67,-0.002258882,-0.002281329,-0.00223963,-0.001591853
6.68,-0.00232818,-0.002362362,-0.002347268,-0.001665747
6.69,-0.002382923,-0.002431326,-0.00244349,-0.001731855
6.7,-0.002425044,-0.002488956,-0.002525589,-0.001788116
6.71,-0.002456861,-0.002535541,-0.00259154,-0.00183248
6.72,-0.002480138,-0.002570761,-0.002640084,-0.001863421
6.73,-0.002495594,-0.002593912,-0.002670662,-0.001880266
6.74,-0.002502884,-0.00260424,-0.002683353,-0.001883286
6.75,-0.002500884,-0.002601158,-0.002678864,-0.001873529
6.76,-0.002488107,-0.002584339,-0.002658433,-0.001852474
6.77,-0.002463074,-0.002553832,-0.002623597,-0.001821703
6.78,-0.002424641,-0.002510267,-0.002575923,-0.00178266
6.79,-0.002372353,-0.002454852,-0.002516855,-0.001736506
6.8,-0.002306689,-0.002388918,-0.002447695,-0.001684033
6.81,-0.002228939,-0.002313259,-0.002369708,-0.001625673
6.82,-0.002140692,-0.002227814,-0.002284117,-0.001561657
6.83,-0.00204322,-0.002131855,-0.002191837,-0.0014922
6.84,-0.00193708,-0.002024445,-0.002093055,-0.001417511
6.85,-0.001822128,-0.001904846,-0.001987023,-0.00133762
6.86,-0.001697842,-0.001772699,-0.001872185,-0.001252169
6.87,-0.001563649,-0.001628066,-0.001746515,-0.001160289
6.88,-0.001419049,-0.001471451,-0.001607848,-0.00106071
6.89,-0.001263628,-0.001303739,-0.001454162,-0.00095212
6.9,-0.001097021,-0.001125953,-0.001283889,-0.000833637
6.91,-0.000918869,-0.00093883,-0.001096332,-0.000705143
6.92,-0.000728848,-0.000742419,-0.000892076,-0.000567331
6.93,-0.000526786,-0.000535976,-0.000673161,-0.000421522
6.94,-0.000312788,-0.000318361,-0.000442785,-0.000269425
6.95,-8.73E-05,-8.89E-05,-0.00020451,-0.000112847
6.96,0.00014845,0.000151995,3.87E-05,4.67E-05
6.97,0.000392735,0.000402113,0.000285134,0.000208492
6.98,0.000642833,0.000658221,0.000534144,0.000372524
6.99,0.000895566,0.000916723,0.000785823,0.000539472
7,0.001147794,0.001174465,0.001040459,0.000710088
7.01,0.001396992,0.001429146,0.001298219,0.000884677
7.02,0.001641564,0.001679395,0.001558905,0.001062749
7.03,0.001880684,0.001924601,0.001821713,0.001242979
7.04,0.002113899,0.002164573,0.002085006,0.001423443
7.05,0.00234089,0.002399138,0.00234625,0.001601995
7.06,0.002561513,0.002627788,0.002602271,0.001776557
7.07,0.002775925,0.002849562,0.002849884,0.001945259
7.08,0.002984463,0.003063145,0.003086614,0.002106555
7.09,0.003187016,0.003266982,0.003311002,0.002259323
7.1,0.003381982,0.003459121,0.003522247,0.002402805
7.11,0.003565311,0.003636612,0.003719323,0.00253626
7.12,0.003730252,0.003794566,0.003899973,0.002658394
7.13,0.003867885,0.003925521,0.004059861,0.002766649
7.14,0.003968186,0.004019911,0.004192094,0.002856672
7.15,0.004021838,0.00406822,0.004287492,0.002922529
7.16,0.004023049,0.004064544,0.004335934,0.002957923
7.17,0.003971872,0.004009333,0.00432837,0.00295755
7.18,0.003873583,0.003908555,0.004258715,0.002917791
7.19,0.003735618,0.003769985,0.004125424,0.002837114
7.2,0.003565101,0.003600376,0.003932488,0.002716654
7.21,0.003368295,0.00340527,0.003689283,0.002560673
7.22,0.003151092,0.003190021,0.003409094,0.002376472
7.23,0.002919498,0.002960391,0.003107084,0.002173678
7.24,0.002679713,0.002722294,0.002798621,0.001963107
7.25,0.002437866,0.00248112,0.002498085,0.001755463
7.26,0.002199503,0.002241316,0.002217593,0.001559934
7.27,0.001968906,0.002006403,0.001965442,0.001382898
7.28,0.001748547,0.001779094,0.001744807,0.001227077
7.29,0.001539018,0.001561202,0.001553287,0.001091313
7.3,0.001339421,0.001353306,0.001383485,0.00097091
7.31,0.001147753,0.001154347,0.001224561,0.000858541
7.32,0.000961039,0.000961393,0.001064483,0.000745758
7.33,0.000775377,0.000769953,0.000892458,0.000624912
7.34,0.000586301,0.000574967,0.000701029,0.00049091
7.35,0.000389752,0.000372263,0.000487398,0.000342208
7.36,0.000183486,0.000159879,0.000253732,0.000180809
7.37,-3.18E-05,-6.13E-05,6.42E-06,1.14E-05
7.38,-0.000252387,-0.000287925,-0.000245547,-0.000159934
7.39,-0.000473034,-0.00051491,-0.000492732,-0.000327173
7.4,-0.000688869,-0.000736994,-0.000727273,-0.000485331
7.41,-0.000896642,-0.000949735,-0.000944104,-0.000631193
7.42,-0.001094655,-0.001149992,-0.00114118,-0.000763627
7.43,-0.001282037,-0.001335927,-0.001319017,-0.000883492
7.44,-0.001458138,-0.001506931,-0.001479931,-0.000993103
7.45,-0.001622444,-0.00166344,-0.001627184,-0.001095431
7.46,-0.001774872,-0.001806512,-0.001764169,-0.001193268
7.47,-0.001915992,-0.001937416,-0.001893825,-0.001288498
7.48,-0.002046821,-0.002057441,-0.002018324,-0.001381777
7.49,-0.002168375,-0.002167806,-0.002138917,-0.001472718
7.5,-0.002281373,-0.002269547,-0.002255897,-0.001560394
7.51,-0.002386131,-0.00236343,-0.002368668,-0.001643802
7.52,-0.002482591,-0.002449963,-0.002476046,-0.001722124
7.53,-0.002570477,-0.002529509,-0.002576694,-0.001794761
7.54,-0.002649627,-0.002602344,-0.00266937,-0.001861227
7.55,-0.002720271,-0.002668695,-0.00275287,-0.001920991
7.56,-0.002783001,-0.002728798,-0.002825937,-0.001973414
7.57,-0.002838431,-0.002782884,-0.002887393,-0.002017873
7.58,-0.002886698,-0.00283103,-0.00293647,-0.00205406
7.59,-0.002926934,-0.002872884,-0.002973203,-0.002082242
7.6,-0.00295711,-0.002907348,-0.002998631,-0.002103309
7.61,-0.002974557,-0.002932474,-0.003014614,-0.002118475
7.62,-0.002976856,-0.002945761,-0.003023273,-0.002128715
7.63,-0.002962547,-0.002944781,-0.003026172,-0.002134123
7.64,-0.002931646,-0.002927989,-0.003023383,-0.002133546
7.65,-0.002885885,-0.002895388,-0.003012902,-0.002124708
7.66,-0.002828276,-0.002848484,-0.002990804,-0.002104733
7.67,-0.002761943,-0.002789494,-0.002952176,-0.002070847
7.68,-0.002688913,-0.002720471,-0.002892612,-0.002021164
7.69,-0.00260946,-0.002642766,-0.002809718,-0.001955386
7.7,-0.002522174,-0.002556768,-0.002703957,-0.00187502
7.71,-0.002424721,-0.002461907,-0.002578635,-0.001782985
7.72,-0.002315054,-0.002357041,-0.00243912,-0.001682838
7.73,-0.002192569,-0.00224109,-0.002291508,-0.00157798
7.74,-0.002058649,-0.002113753,-0.002141096,-0.001471136
7.75,-0.001916298,-0.001976031,-0.001991285,-0.001364174
7.76,-0.001769077,-0.001830188,-0.001843298,-0.001258129
7.77,-0.001619955,-0.001679045,-0.001696655,-0.001153348
7.78,-0.001470533,-0.001525019,-0.00155003,-0.001049698
7.79,-0.00132088,-0.001369399,-0.001402045,-0.000946805
7.8,-0.001169844,-0.001212133,-0.00125166,-0.000844217
7.81,-0.001015658,-0.001052142,-0.001098135,-0.000741421
7.82,-0.000856654,-0.000888005,-0.00094083,-0.000637699
7.83,-0.00069188,-0.000718624,-0.000779065,-0.000532006
7.84,-0.000521396,-0.000543632,-0.000612148,-0.00042302
7.85,-0.000346221,-0.000363563,-0.000439466,-0.000309404
7.86,-0.000168047,-0.00017972,-0.00026059,-0.000190259
7.87,1.12E-05,6.21E-06,-7.55E-05,-6.56E-05
7.88,0.000190001,0.00019263,0.000114837,6.36E-05
7.89,0.00036711,0.000378408,0.000308504,0.000195489
7.9,0.000541916,0.000562875,0.000502419,0.00032774
7.91,0.00071416,0.00074555,0.000693102,0.000458234
7.92,0.000883846,0.000925745,0.000877529,0.00058521
7.93,0.001051042,0.001102305,0.001053855,0.00070744
7.94,0.001215541,0.001273725,0.001221616,0.000824325
7.95,0.001376524,0.001438571,0.001381383,0.00093597
7.96,0.001532574,0.001595803,0.001534124,0.001043117
7.97,0.001682157,0.001744782,0.001680724,0.00114681
7.98,0.001824244,0.001885092,0.001821853,0.001247882
7.99,0.001958636,0.002016389,0.001958022,0.001346596
8,0.002085777,0.002138441,0.002089588,0.001442645
8.01,0.002206245,0.002251343,0.002216626,0.001535367
8.02,0.00232037,0.002355651,0.002338732,0.001623968
8.03,0.002428157,0.002452241,0.002454892,0.001707593
8.04,0.002529414,0.002541938,0.002563524,0.001785282
8.05,0.002623859,0.002625097,0.002662629,0.001855911
8.06,0.002711029,0.002701355,0.002749998,0.001918238
8.07,0.002790086,0.002769715,0.002823523,0.001971032
8.08,0.002859664,0.002828852,0.002881647,0.002013297
8.09,0.002917779,0.002877253,0.002923865,0.002044553
8.1,0.002961956,0.002913137,0.002951079,0.002065128
8.11,0.002989763,0.002934536,0.002965575,0.002076251
8.12,0.002999521,0.002939768,0.002970524,0.00207977
8.13,0.002990769,0.002928146,0.002969088,0.00207758
8.14,0.002964424,0.002900565,0.002963365,0.002070982
8.15,0.002922772,0.002859711,0.002953558,0.002060273
8.16,0.002869127,0.002809552,0.002937738,0.00204474
8.17,0.002806949,0.002754112,0.002912295,0.002022922
8.18,0.002738669,0.002696018,0.002873036,0.00199297
8.19,0.002664744,0.002635377,0.00281654,0.001953072
8.2,0.002583435,0.002569404,0.002741065,0.0019019
8.21,0.002491507,0.002493181,0.002646719,0.00183899
8.22,0.002385595,0.002401463,0.002535136,0.001764873
8.23,0.002263656,0.002290624,0.002408922,0.001680811
8.24,0.00212585,0.002159704,0.002271018,0.001588241
8.25,0.001974522,0.002010409,0.00212417,0.001488307
8.26,0.001813398,0.001846519,0.001970574,0.001381784
8.27,0.001646365,0.001673006,0.001811783,0.001269362
8.28,0.001476374,0.001494972,0.001648857,0.001151968
8.29,0.00130501,0.001316579,0.001482609,0.001030908
8.3,0.001132733,0.001140325,0.001313855,0.000907786
8.31,0.000959425,0.000966942,0.001143532,0.000784252
8.32,0.000784963,0.000795797,0.000972584,0.000661626
8.33,0.000609608,0.000625556,0.000801655,0.000540466
8.34,0.000433995,0.000454966,0.000630765,0.000420328
8.35,0.000258844,0.000283463,0.000459146,0.000300008
8.36,8.47E-05,0.000111369,0.000285408,0.000178156
8.37,-8.83E-05,-6.03E-05,0.000108063,5.39E-05
8.38,-0.000260151,-0.000230445,-7.38E-05,-7.26E-05
8.39,-0.000430872,-0.000398327,-0.000260191,-0.000200518
8.4,-0.000600021,-0.000564077,-0.000449735,-0.000328159
8.41,-0.000766589,-0.000728412,-0.000640054,-0.00045402
8.42,-0.000929249,-0.000892038,-0.000828001,-0.000576901
8.43,-0.001086749,-0.001055029,-0.001010329,-0.000695939
8.44,-0.001238186,-0.001216523,-0.00118441,-0.00081052
8.45,-0.001383157,-0.001374799,-0.001348764,-0.000920316
8.46,-0.001521747,-0.001527711,-0.001503191,-0.001025388
8.47,-0.001654335,-0.00167325,-0.001648565,-0.00112618
8.48,-0.001781301,-0.001809925,-0.001786433,-0.001223437
8.49,-0.001902738,-0.001936883,-0.001918566,-0.001318052
8.5,-0.002018215,-0.002053975,-0.002046558,-0.001410783
8.51,-0.002126852,-0.002161771,-0.002171469,-0.001501947
8.52,-0.002227754,-0.002261245,-0.002293498,-0.001591241
